Say, look! This store is finally open for business.	咦，你看！這家店終於開張了。
"Say, what an interesting car," you think to yourself. "How does he make it do that?"	「咦，這輛車真有意思，」你心裡想著。「他是怎麼弄成這樣的？」
You are so distracted by the low-rider that you fail to notice the unusual little man lurking beside the car.	你被這輛低底盤改裝車迷得神魂顛倒，完全沒注意到車旁站著一個怪裡怪氣的小個子男人。
He, however, DOESN'T fail to notice you!	不過，他倒是把你看得一清二楚！
The little guy in the trench coat gives you a short head-start then follows you. Larry, be careful! This guy's up to no good!	那個穿風衣的小個子讓你先走幾步，然後就跟了上來。賴瑞，小心點！這傢伙不懷好意！
Wait a minute! What's this?!	等一下！這是怎麼回事？！
How can you be at the door to the music store, when you just walked off screen to the right?	你明明才剛往右邊走出畫面，怎麼會出現在唱片行門口？
That must be someone who just looks like you! Something strange is going on here. Let's follow him into the music shop to see what we can learn!	那一定是個長得跟你很像的人！這裡有蹊蹺。我們跟他進唱片行看看能查出什麼！
"Rodeo Drive"	「羅迪歐大道」
"OPEN"	「營業中」
Yep. They're flowers all right!	沒錯，就是花，貨真價實！
Embedded in the marble sidewalk is a gold-plated medallion reading "Rejectus Fiscus Universum."	大理石人行道上嵌著一塊鍍金勳章，上面寫著「Rejectus Fiscus Universum」。
(That's Latin for "Give us all your money!")	（拉丁文的意思是「把你的錢全部交出來！」）
You are in front of the world renowned Rodeo Drive Italian clothing purveyor, "Molto Lira."	你站在羅迪歐大道上舉世聞名的義大利服飾店「Molto Lira」門口。
Perhaps they could cash a million-dollar bill.	或許他們可以幫你把百萬美元大鈔換成現金。
You've never been able to afford anything in there.	你從來沒買得起裡面任何一件東西。
There is nothing inside of interest to you.	裡面沒有你感興趣的東西。
You can't. It's boarded up.	不行，這裡已經用木板封死了。
They're closed.	他們已經打烊了。
Peering through the dirty windows, you see an interior filled with memories of a bygone day, and junk.	你透過髒兮兮的窗戶往裡瞧，看見裡頭滿是往日回憶，還有一堆破爛雜物。
"The Brown Derby"	「棕色圓禮帽」
"Closed for reblocking"	「整修中，暫停營業」
It's boarded up.	已經用木板封起來了。
It's an empty parking lot.	這是一座空停車場。
This place has been closed for years.	這地方已經歇業好多年了。
It's in desperate need of blocking.	這地方急需重新整修一下。
Even in Hollywood, they're having trouble moving New Age gear!	就連好萊塢，新時代商品都不好賣啊！
Swabs Drug Store has everything a guy like you might need.	斯瓦布藥妝店什麼都有，像你這種人需要的東西應有盡有。
That wall is designed to keep undesirables like you out!	那道牆就是專門用來擋住你這種不受歡迎的人物！
Hey! Is that Disneyland?!	嘿！那是迪士尼樂園嗎？！
Nah! Not in an Al Lowe game!!	才怪！Al Lowe的遊戲裡才不會有這種東西！！
Stand here long enough, and you get the feeling he's practicing "touch-and-goes."	在這裡站久一點，你會覺得他好像在練習「觸地重飛」。
You make a vow to get more exercise.	你下定決心要多運動運動。
(Right after you back up your hard disk!)	（等你先把硬碟備份完再說！）
Inside that large hotel hundreds of people are being kept awake by that one airplane.	那間大飯店裡，好幾百人正被那架飛機吵得睡不著覺。
This place looks like it belongs in "Space Quest IV, (The Coarsegold Encounter)."	這地方看起來像是從《太空任務IV：粗金遭遇戰》裡搬出來的。
This part of town is not as well-maintained as it should be.	城裡這一帶，維護得實在不怎麼樣。
It looks too rough for a guy like you, Larry. Better stay out!	這地方看起來太兇險了，不適合你這種人，賴瑞。還是別進去比較好！
"BAR"	「酒吧」
It says lots of dirty stuff, all of which you already know and therefore don't need to read here, in a family-oriented product such as this!	上面寫了一堆下流話，反正你早就知道了，這種老少咸宜的產品裡就不必唸出來了！
You are now in a slightly seedy section of the city.	你現在來到城裡一處有點烏煙瘴氣的地帶。
"Sure," you reply, "always time for a little nip with some seedy-looking stranger!"	「當然好啊，」你回答，「跟看起來不太正經的陌生人喝一小口，這種時間我永遠有！」
